,Key,Title,Description
5324,BU01144101,Emmen over 't spoor,Buurt 'Emmen over 't spoor' (BU01144101) is een buurt in wijk 'Wijk 41 Emmen-Centrum Oost' in de gemeente 'Emmen'.
5325,WK011442  ,Wijk 42 Emmermeer,Wijk 'Wijk 42 Emmermeer' (WK011442) is een wijk in de gemeente 'Emmen'.
5326,BU01144200,Emmermeer,Buurt 'Emmermeer' (BU01144200) is een buurt in wijk 'Wijk 42 Emmermeer' in de gemeente 'Emmen'.
5327,WK011443  ,Wijk 43 Angelslo,Wijk 'Wijk 43 Angelslo' (WK011443) is een wijk in de gemeente 'Emmen'.
5328,BU01144300,Angelslo,Buurt 'Angelslo' (BU01144300) is een buurt in wijk 'Wijk 43 Angelslo' in de gemeente 'Emmen'.
5329,WK011444  ,Wijk 44 Emmerhout,Wijk 'Wijk 44 Emmerhout' (WK011444) is een wijk in de gemeente 'Emmen'.
5330,BU01144400,Emmerhout,Buurt 'Emmerhout' (BU01144400) is een buurt in wijk 'Wijk 44 Emmerhout' in de gemeente 'Emmen'.
5331,WK011445  ,Wijk 45 Emmerschans,Wijk 'Wijk 45 Emmerschans' (WK011445) is een wijk in de gemeente 'Emmen'.
5332,BU01144500,Emmerschans,Buurt 'Emmerschans' (BU01144500) is een buurt in wijk 'Wijk 45 Emmerschans' in de gemeente 'Emmen'.
5333,WK011446  ,Wijk 46 Bargeres,Wijk 'Wijk 46 Bargeres' (WK011446) is een wijk in de gemeente 'Emmen'.
5334,BU01144600,Bargeres,Buurt 'Bargeres' (BU01144600) is een buurt in wijk 'Wijk 46 Bargeres' in de gemeente 'Emmen'.
5335,WK011447  ,Wijk 47 Rietlanden,Wijk 'Wijk 47 Rietlanden' (WK011447) is een wijk in de gemeente 'Emmen'.
5336,BU01144700,Rietlanden,Buurt 'Rietlanden' (BU01144700) is een buurt in wijk 'Wijk 47 Rietlanden' in de gemeente 'Emmen'.
5337,WK011448  ,Wijk 48 Parc Sandur,Wijk 'Wijk 48 Parc Sandur' (WK011448) is een wijk in de gemeente 'Emmen'.
5338,BU01144800,Parc Sandur,Buurt 'Parc Sandur' (BU01144800) is een buurt in wijk 'Wijk 48 Parc Sandur' in de gemeente 'Emmen'.
5339,WK011449  ,Wijk 49 Delftlanden,Wijk 'Wijk 49 Delftlanden' (WK011449) is een wijk in de gemeente 'Emmen'.
5340,BU01144900,Delftlanden,Buurt 'Delftlanden' (BU01144900) is een buurt in wijk 'Wijk 49 Delftlanden' in de gemeente 'Emmen'.
5341,WK011450  ,Wijk 50 Barger-Oosterveld,Wijk 'Wijk 50 Barger-Oosterveld' (WK011450) is een wijk in de gemeente 'Emmen'.
5342,BU01145000,Barger-Oosterveld,Buurt 'Barger-Oosterveld' (BU01145000) is een buurt in wijk 'Wijk 50 Barger-Oosterveld' in de gemeente 'Emmen'.
5343,WK011451  ,Wijk 51 Kern Emmen Noord,Wijk 'Wijk 51 Kern Emmen Noord' (WK011451) is een wijk in de gemeente 'Emmen'.
5344,BU01145100,Weerdinge,Buurt 'Weerdinge' (BU01145100) is een buurt in wijk 'Wijk 51 Kern Emmen Noord' in de gemeente 'Emmen'.
5345,BU01145101,Westenesch,Buurt 'Westenesch' (BU01145101) is een buurt in wijk 'Wijk 51 Kern Emmen Noord' in de gemeente 'Emmen'.
5346,BU01145109,Verspreide huizen Emmen,Buurt 'Verspreide huizen Emmen' (BU01145109) is een buurt in wijk 'Wijk 51 Kern Emmen Noord' in de gemeente 'Emmen'.
5347,WK011452  ,Wijk 52 Kern Emmen Zuid,Wijk 'Wijk 52 Kern Emmen Zuid' (WK011452) is een wijk in de gemeente 'Emmen'.
5348,BU01145200,Noordbarge,Buurt 'Noordbarge' (BU01145200) is een buurt in wijk 'Wijk 52 Kern Emmen Zuid' in de gemeente 'Emmen'.
5349,BU01145201,Zuidbarge,Buurt 'Zuidbarge' (BU01145201) is een buurt in wijk 'Wijk 52 Kern Emmen Zuid' in de gemeente 'Emmen'.
5350,WK011453  ,Wijk 53 Kern Emmen Industrieterreinen,Wijk 'Wijk 53 Kern Emmen Industrieterreinen' (WK011453) is een wijk in de gemeente 'Emmen'.
5351,BU01145300,Industrieterrein Bargermeer,Buurt 'Industrieterrein Bargermeer' (BU01145300) is een buurt in wijk 'Wijk 53 Kern Emmen Industrieterreinen' in de gemeente 'Emmen'.
5352,BU01145301,Bedrijvenpark A37,Buurt 'Bedrijvenpark A37' (BU01145301) is een buurt in wijk 'Wijk 53 Kern Emmen Industrieterreinen' in de gemeente 'Emmen'.
5353,GM0388    ,Enkhuizen,Gemeente 'Enkhuizen' (GM0388)
5354,WK038800  ,Centrum en Havens,Wijk 'Centrum en Havens' (WK038800) is een wijk in de gemeente 'Enkhuizen'.
5355,BU03880001,Centrum Zuid-Oost,Buurt 'Centrum Zuid-Oost' (BU03880001) is een buurt in wijk 'Centrum en Havens' in de gemeente 'Enkhuizen'.
5356,BU03880002,Centrum Noord-Oost,Buurt 'Centrum Noord-Oost' (BU03880002) is een buurt in wijk 'Centrum en Havens' in de gemeente 'Enkhuizen'.
5357,BU03880003,Centrum Noord-West,Buurt 'Centrum Noord-West' (BU03880003) is een buurt in wijk 'Centrum en Havens' in de gemeente 'Enkhuizen'.
5358,BU03880004,Centrum Zuid-West,Buurt 'Centrum Zuid-West' (BU03880004) is een buurt in wijk 'Centrum en Havens' in de gemeente 'Enkhuizen'.
5359,WK038801  ,Enkhuizen Noord,Wijk 'Enkhuizen Noord' (WK038801) is een wijk in de gemeente 'Enkhuizen'.
5360,BU03880101,Kadijken,Buurt 'Kadijken' (BU03880101) is een buurt in wijk 'Enkhuizen Noord' in de gemeente 'Enkhuizen'.
5361,BU03880102,Gommerwijk West-West,Buurt 'Gommerwijk West-West' (BU03880102) is een buurt in wijk 'Enkhuizen Noord' in de gemeente 'Enkhuizen'.
5362,BU03880103,Drechterwijk,Buurt 'Drechterwijk' (BU03880103) is een buurt in wijk 'Enkhuizen Noord' in de gemeente 'Enkhuizen'.
5363,BU03880104,Gommerwijk West,Buurt 'Gommerwijk West' (BU03880104) is een buurt in wijk 'Enkhuizen Noord' in de gemeente 'Enkhuizen'.
5364,BU03880105,Gommerwijk Oost,Buurt 'Gommerwijk Oost' (BU03880105) is een buurt in wijk 'Enkhuizen Noord' in de gemeente 'Enkhuizen'.
5365,BU03880106,Oude Gouw,Buurt 'Oude Gouw' (BU03880106) is een buurt in wijk 'Enkhuizen Noord' in de gemeente 'Enkhuizen'.
5366,BU03880107,Noord,Buurt 'Noord' (BU03880107) is een buurt in wijk 'Enkhuizen Noord' in de gemeente 'Enkhuizen'.
5367,BU03880108,Enkhuizerzand,Buurt 'Enkhuizerzand' (BU03880108) is een buurt in wijk 'Enkhuizen Noord' in de gemeente 'Enkhuizen'.
5368,WK038802  ,Enkhuizen Buitengebied,Wijk 'Enkhuizen Buitengebied' (WK038802) is een wijk in de gemeente 'Enkhuizen'.
5369,BU03880201,Enkhuizen buitengebied,Buurt 'Enkhuizen buitengebied' (BU03880201) is een buurt in wijk 'Enkhuizen Buitengebied' in de gemeente 'Enkhuizen'.
5370,WK038803  ,Enkhuizen Zuid,Wijk 'Enkhuizen Zuid' (WK038803) is een wijk in de gemeente 'Enkhuizen'.
5371,BU03880301,Westeinde,Buurt 'Westeinde' (BU03880301) is een buurt in wijk 'Enkhuizen Zuid' in de gemeente 'Enkhuizen'.
5372,BU03880302,Schepenwijk,Buurt 'Schepenwijk' (BU03880302) is een buurt in wijk 'Enkhuizen Zuid' in de gemeente 'Enkhuizen'.
5373,BU03880303,Krabbersplaat,Buurt 'Krabbersplaat' (BU03880303) is een buurt in wijk 'Enkhuizen Zuid' in de gemeente 'Enkhuizen'.
5374,BU03880304,Ketenwaal,Buurt 'Ketenwaal' (BU03880304) is een buurt in wijk 'Enkhuizen Zuid' in de gemeente 'Enkhuizen'.
5375,WK038810  ,Buitengebied IJsselmeer en Markermeer,Wijk 'Buitengebied IJsselmeer en Markermeer' (WK038810) is een wijk in de gemeente 'Enkhuizen'.
5376,BU03881001,IJsselmeer en Markermeer,Buurt 'IJsselmeer en Markermeer' (BU03881001) is een buurt in wijk 'Buitengebied IJsselmeer en Markermeer' in de gemeente 'Enkhuizen'.
5377,BU03881002,Vogeleiland,Buurt 'Vogeleiland' (BU03881002) is een buurt in wijk 'Buitengebied IJsselmeer en Markermeer' in de gemeente 'Enkhuizen'.
5378,GM0153    ,Enschede,Gemeente 'Enschede' (GM0153)
5379,WK015300  ,Wijk 00 Binnensingelgebied,Wijk 'Wijk 00 Binnensingelgebied' (WK015300) is een wijk in de gemeente 'Enschede'.
5380,BU01530000,City,Buurt 'City' (BU01530000) is een buurt in wijk 'Wijk 00 Binnensingelgebied' in de gemeente 'Enschede'.
5381,BU01530001,"Lasonder, Zeggelt","Buurt 'Lasonder, Zeggelt' (BU01530001) is een buurt in wijk 'Wijk 00 Binnensingelgebied' in de gemeente 'Enschede'."
5382,BU01530002,De Laares,Buurt 'De Laares' (BU01530002) is een buurt in wijk 'Wijk 00 Binnensingelgebied' in de gemeente 'Enschede'.
5383,BU01530003,De Bothoven,Buurt 'De Bothoven' (BU01530003) is een buurt in wijk 'Wijk 00 Binnensingelgebied' in de gemeente 'Enschede'.
5384,BU01530004,Hogeland-Noord,Buurt 'Hogeland-Noord' (BU01530004) is een buurt in wijk 'Wijk 00 Binnensingelgebied' in de gemeente 'Enschede'.
5385,BU01530005,Getfert,Buurt 'Getfert' (BU01530005) is een buurt in wijk 'Wijk 00 Binnensingelgebied' in de gemeente 'Enschede'.
5386,BU01530006,Veldkamp-Getfert-West,Buurt 'Veldkamp-Getfert-West' (BU01530006) is een buurt in wijk 'Wijk 00 Binnensingelgebied' in de gemeente 'Enschede'.
5387,BU01530007,Horstlanden-Stadsweide,Buurt 'Horstlanden-Stadsweide' (BU01530007) is een buurt in wijk 'Wijk 00 Binnensingelgebied' in de gemeente 'Enschede'.
5388,BU01530008,Boddenkamp,Buurt 'Boddenkamp' (BU01530008) is een buurt in wijk 'Wijk 00 Binnensingelgebied' in de gemeente 'Enschede'.
5389,WK015301  ,Wijk 01 Hogeland - Velve,Wijk 'Wijk 01 Hogeland - Velve' (WK015301) is een wijk in de gemeente 'Enschede'.
5390,BU01530100,Velve-Lindenhof,Buurt 'Velve-Lindenhof' (BU01530100) is een buurt in wijk 'Wijk 01 Hogeland - Velve' in de gemeente 'Enschede'.
5391,BU01530101,Wooldrik,Buurt 'Wooldrik' (BU01530101) is een buurt in wijk 'Wijk 01 Hogeland - Velve' in de gemeente 'Enschede'.
5392,BU01530102,Hogeland-Zuid,Buurt 'Hogeland-Zuid' (BU01530102) is een buurt in wijk 'Wijk 01 Hogeland - Velve' in de gemeente 'Enschede'.
5393,BU01530103,Varvik-Diekman,Buurt 'Varvik-Diekman' (BU01530103) is een buurt in wijk 'Wijk 01 Hogeland - Velve' in de gemeente 'Enschede'.
5394,BU01530104,Sleutelkamp,Buurt 'Sleutelkamp' (BU01530104) is een buurt in wijk 'Wijk 01 Hogeland - Velve' in de gemeente 'Enschede'.
5395,BU01530105,'t Weldink,Buurt ''t Weldink' (BU01530105) is een buurt in wijk 'Wijk 01 Hogeland - Velve' in de gemeente 'Enschede'.
5396,BU01530106,De Leuriks,Buurt 'De Leuriks' (BU01530106) is een buurt in wijk 'Wijk 01 Hogeland - Velve' in de gemeente 'Enschede'.
5397,WK015302  ,Wijk 02 Boswinkel - Stadsveld,Wijk 'Wijk 02 Boswinkel - Stadsveld' (WK015302) is een wijk in de gemeente 'Enschede'.
5398,BU01530200,Cromhoffsbleek-Kotman,Buurt 'Cromhoffsbleek-Kotman' (BU01530200) is een buurt in wijk 'Wijk 02 Boswinkel - Stadsveld' in de gemeente 'Enschede'.
5399,BU01530201,Boswinkel-De Braker,Buurt 'Boswinkel-De Braker' (BU01530201) is een buurt in wijk 'Wijk 02 Boswinkel - Stadsveld' in de gemeente 'Enschede'.
5400,BU01530202,Pathmos,Buurt 'Pathmos' (BU01530202) is een buurt in wijk 'Wijk 02 Boswinkel - Stadsveld' in de gemeente 'Enschede'.
5401,BU01530203,Stevenfenne,Buurt 'Stevenfenne' (BU01530203) is een buurt in wijk 'Wijk 02 Boswinkel - Stadsveld' in de gemeente 'Enschede'.
5402,BU01530204,Stadsveld-Zuid,Buurt 'Stadsveld-Zuid' (BU01530204) is een buurt in wijk 'Wijk 02 Boswinkel - Stadsveld' in de gemeente 'Enschede'.
5403,BU01530205,Elferink-Heuwkamp,Buurt 'Elferink-Heuwkamp' (BU01530205) is een buurt in wijk 'Wijk 02 Boswinkel - Stadsveld' in de gemeente 'Enschede'.
5404,BU01530206,Stadsveld-Noord-Bruggert,Buurt 'Stadsveld-Noord-Bruggert' (BU01530206) is een buurt in wijk 'Wijk 02 Boswinkel - Stadsveld' in de gemeente 'Enschede'.
5405,BU01530207,'t Zwering,Buurt ''t Zwering' (BU01530207) is een buurt in wijk 'Wijk 02 Boswinkel - Stadsveld' in de gemeente 'Enschede'.
5406,BU01530208,Ruwenbos,Buurt 'Ruwenbos' (BU01530208) is een buurt in wijk 'Wijk 02 Boswinkel - Stadsveld' in de gemeente 'Enschede'.
5407,WK015303  ,Wijk 03 Twekkelerveld - T.H.T.,Wijk 'Wijk 03 Twekkelerveld - T.H.T.' (WK015303) is een wijk in de gemeente 'Enschede'.
5408,BU01530300,Tubantia-Toekomst,Buurt 'Tubantia-Toekomst' (BU01530300) is een buurt in wijk 'Wijk 03 Twekkelerveld - T.H.T.' in de gemeente 'Enschede'.
5409,BU01530301,Twekkelerveld,Buurt 'Twekkelerveld' (BU01530301) is een buurt in wijk 'Wijk 03 Twekkelerveld - T.H.T.' in de gemeente 'Enschede'.
5410,WK015304  ,Wijk 04 Enschede-Noord,Wijk 'Wijk 04 Enschede-Noord' (WK015304) is een wijk in de gemeente 'Enschede'.
5411,BU01530400,Walhof-Roessingh,Buurt 'Walhof-Roessingh' (BU01530400) is een buurt in wijk 'Wijk 04 Enschede-Noord' in de gemeente 'Enschede'.
5412,BU01530401,Bolhaar,Buurt 'Bolhaar' (BU01530401) is een buurt in wijk 'Wijk 04 Enschede-Noord' in de gemeente 'Enschede'.
5413,BU01530402,Roombeek-Roomveldje,Buurt 'Roombeek-Roomveldje' (BU01530402) is een buurt in wijk 'Wijk 04 Enschede-Noord' in de gemeente 'Enschede'.
5414,BU01530403,Mekkelholt,Buurt 'Mekkelholt' (BU01530403) is een buurt in wijk 'Wijk 04 Enschede-Noord' in de gemeente 'Enschede'.
5415,BU01530404,Deppenbroek,Buurt 'Deppenbroek' (BU01530404) is een buurt in wijk 'Wijk 04 Enschede-Noord' in de gemeente 'Enschede'.
5416,BU01530405,Voortman-Amelink,Buurt 'Voortman-Amelink' (BU01530405) is een buurt in wijk 'Wijk 04 Enschede-Noord' in de gemeente 'Enschede'.
5417,BU01530406,Drienerveld-U.T.,Buurt 'Drienerveld-U.T.' (BU01530406) is een buurt in wijk 'Wijk 04 Enschede-Noord' in de gemeente 'Enschede'.
5418,WK015305  ,Wijk 05 Ribbelt - Stokhorst,Wijk 'Wijk 05 Ribbelt - Stokhorst' (WK015305) is een wijk in de gemeente 'Enschede'.
5419,BU01530500,Schreurserve,Buurt 'Schreurserve' (BU01530500) is een buurt in wijk 'Wijk 05 Ribbelt - Stokhorst' in de gemeente 'Enschede'.
5420,BU01530501,Ribbelt-Ribbelerbrink,Buurt 'Ribbelt-Ribbelerbrink' (BU01530501) is een buurt in wijk 'Wijk 05 Ribbelt - Stokhorst' in de gemeente 'Enschede'.
5421,BU01530502,Park Stokhorst,Buurt 'Park Stokhorst' (BU01530502) is een buurt in wijk 'Wijk 05 Ribbelt - Stokhorst' in de gemeente 'Enschede'.
5422,BU01530503,Stokhorst,Buurt 'Stokhorst' (BU01530503) is een buurt in wijk 'Wijk 05 Ribbelt - Stokhorst' in de gemeente 'Enschede'.
5423,WK015306  ,Wijk 06 Enschede-Zuid,Wijk 'Wijk 06 Enschede-Zuid' (WK015306) is een wijk in de gemeente 'Enschede'.
5424,BU01530600,Stroinkslanden Noord-Oost,Buurt 'Stroinkslanden Noord-Oost' (BU01530600) is een buurt in wijk 'Wijk 06 Enschede-Zuid' in de gemeente 'Enschede'.
5425,BU01530601,Stroinkslanden-Zuid,Buurt 'Stroinkslanden-Zuid' (BU01530601) is een buurt in wijk 'Wijk 06 Enschede-Zuid' in de gemeente 'Enschede'.
5426,BU01530602,Stroinkslanden Noord-West,Buurt 'Stroinkslanden Noord-West' (BU01530602) is een buurt in wijk 'Wijk 06 Enschede-Zuid' in de gemeente 'Enschede'.
5427,BU01530603,Wesselerbrink Noord-Oost,Buurt 'Wesselerbrink Noord-Oost' (BU01530603) is een buurt in wijk 'Wijk 06 Enschede-Zuid' in de gemeente 'Enschede'.
5428,BU01530604,Wesselerbrink Zuid-Oost,Buurt 'Wesselerbrink Zuid-Oost' (BU01530604) is een buurt in wijk 'Wijk 06 Enschede-Zuid' in de gemeente 'Enschede'.
5429,BU01530605,Wesselerbrink Zuid-West,Buurt 'Wesselerbrink Zuid-West' (BU01530605) is een buurt in wijk 'Wijk 06 Enschede-Zuid' in de gemeente 'Enschede'.
5430,BU01530606,Wesselerbrink Noord-West,Buurt 'Wesselerbrink Noord-West' (BU01530606) is een buurt in wijk 'Wijk 06 Enschede-Zuid' in de gemeente 'Enschede'.
5431,BU01530607,Helmerhoek-Noord,Buurt 'Helmerhoek-Noord' (BU01530607) is een buurt in wijk 'Wijk 06 Enschede-Zuid' in de gemeente 'Enschede'.
5432,BU01530608,Helmerhoek-Zuid,Buurt 'Helmerhoek-Zuid' (BU01530608) is een buurt in wijk 'Wijk 06 Enschede-Zuid' in de gemeente 'Enschede'.
5433,BU01530609,het Brunink,Buurt 'het Brunink' (BU01530609) is een buurt in wijk 'Wijk 06 Enschede-Zuid' in de gemeente 'Enschede'.
5434,WK015307  ,Wijk 07 Bedrijfsterreinen Enschede-West,Wijk 'Wijk 07 Bedrijfsterreinen Enschede-West' (WK015307) is een wijk in de gemeente 'Enschede'.
5435,BU01530700,Industrie- en havengebied,Buurt 'Industrie- en havengebied' (BU01530700) is een buurt in wijk 'Wijk 07 Bedrijfsterreinen Enschede-West' in de gemeente 'Enschede'.
5436,BU01530701,Marssteden,Buurt 'Marssteden' (BU01530701) is een buurt in wijk 'Wijk 07 Bedrijfsterreinen Enschede-West' in de gemeente 'Enschede'.
5437,BU01530702,Koekoeksbeekhoek,Buurt 'Koekoeksbeekhoek' (BU01530702) is een buurt in wijk 'Wijk 07 Bedrijfsterreinen Enschede-West' in de gemeente 'Enschede'.
5438,BU01530703,Kennispark,Buurt 'Kennispark' (BU01530703) is een buurt in wijk 'Wijk 07 Bedrijfsterreinen Enschede-West' in de gemeente 'Enschede'.
5439,WK015308  ,Wijk 08 Glanerbrug en omgeving,Wijk 'Wijk 08 Glanerbrug en omgeving' (WK015308) is een wijk in de gemeente 'Enschede'.
5440,BU01530800,Glanerveld,Buurt 'Glanerveld' (BU01530800) is een buurt in wijk 'Wijk 08 Glanerbrug en omgeving' in de gemeente 'Enschede'.
5441,BU01530801,Bentveld-Bultserve,Buurt 'Bentveld-Bultserve' (BU01530801) is een buurt in wijk 'Wijk 08 Glanerbrug en omgeving' in de gemeente 'Enschede'.
5442,BU01530802,Schipholt-Glanermaten,Buurt 'Schipholt-Glanermaten' (BU01530802) is een buurt in wijk 'Wijk 08 Glanerbrug en omgeving' in de gemeente 'Enschede'.
5443,BU01530803,Eekmaat,Buurt 'Eekmaat' (BU01530803) is een buurt in wijk 'Wijk 08 Glanerbrug en omgeving' in de gemeente 'Enschede'.
5444,BU01530804,Oikos,Buurt 'Oikos' (BU01530804) is een buurt in wijk 'Wijk 08 Glanerbrug en omgeving' in de gemeente 'Enschede'.
5445,BU01530805,Eilermarke,Buurt 'Eilermarke' (BU01530805) is een buurt in wijk 'Wijk 08 Glanerbrug en omgeving' in de gemeente 'Enschede'.
5446,BU01530806,De Slank,Buurt 'De Slank' (BU01530806) is een buurt in wijk 'Wijk 08 Glanerbrug en omgeving' in de gemeente 'Enschede'.
5447,BU01530807,Dolphia,Buurt 'Dolphia' (BU01530807) is een buurt in wijk 'Wijk 08 Glanerbrug en omgeving' in de gemeente 'Enschede'.
5448,BU01530808,Eekmaat West,Buurt 'Eekmaat West' (BU01530808) is een buurt in wijk 'Wijk 08 Glanerbrug en omgeving' in de gemeente 'Enschede'.
5449,WK015309  ,Wijk 09 Landelijk gebied en kernen,Wijk 'Wijk 09 Landelijk gebied en kernen' (WK015309) is een wijk in de gemeente 'Enschede'.
5450,BU01530900,Dorp Lonneker,Buurt 'Dorp Lonneker' (BU01530900) is een buurt in wijk 'Wijk 09 Landelijk gebied en kernen' in de gemeente 'Enschede'.
5451,BU01530901,Dorp Boekelo,Buurt 'Dorp Boekelo' (BU01530901) is een buurt in wijk 'Wijk 09 Landelijk gebied en kernen' in de gemeente 'Enschede'.
5452,BU01530902,Buurtschap Lonneker-West,Buurt 'Buurtschap Lonneker-West' (BU01530902) is een buurt in wijk 'Wijk 09 Landelijk gebied en kernen' in de gemeente 'Enschede'.
5453,BU01530903,Noord Esmarke,Buurt 'Noord Esmarke' (BU01530903) is een buurt in wijk 'Wijk 09 Landelijk gebied en kernen' in de gemeente 'Enschede'.
5454,BU01530904,Buurtschap Zuid-Esmarke,Buurt 'Buurtschap Zuid-Esmarke' (BU01530904) is een buurt in wijk 'Wijk 09 Landelijk gebied en kernen' in de gemeente 'Enschede'.
5455,BU01530905,Buurtschap Broekheurne,Buurt 'Buurtschap Broekheurne' (BU01530905) is een buurt in wijk 'Wijk 09 Landelijk gebied en kernen' in de gemeente 'Enschede'.
5456,BU01530906,Buurtschap Usselo,Buurt 'Buurtschap Usselo' (BU01530906) is een buurt in wijk 'Wijk 09 Landelijk gebied en kernen' in de gemeente 'Enschede'.
5457,BU01530907,Boekelerveld,Buurt 'Boekelerveld' (BU01530907) is een buurt in wijk 'Wijk 09 Landelijk gebied en kernen' in de gemeente 'Enschede'.
5458,BU01530908,Buurtschap Twekkelo,Buurt 'Buurtschap Twekkelo' (BU01530908) is een buurt in wijk 'Wijk 09 Landelijk gebied en kernen' in de gemeente 'Enschede'.
5459,GM0232    ,Epe,Gemeente 'Epe' (GM0232)
5460,WK023200  ,Wijk 00 Epe,Wijk 'Wijk 00 Epe' (WK023200) is een wijk in de gemeente 'Epe'.
5461,BU02320000,Epe Centrum,Buurt 'Epe Centrum' (BU02320000) is een buurt in wijk 'Wijk 00 Epe' in de gemeente 'Epe'.
5462,BU02320001,Hoge Weerd,Buurt 'Hoge Weerd' (BU02320001) is een buurt in wijk 'Wijk 00 Epe' in de gemeente 'Epe'.
5463,BU02320002,Hogeland,Buurt 'Hogeland' (BU02320002) is een buurt in wijk 'Wijk 00 Epe' in de gemeente 'Epe'.
5464,BU02320003,Epe Noord,Buurt 'Epe Noord' (BU02320003) is een buurt in wijk 'Wijk 00 Epe' in de gemeente 'Epe'.
5465,BU02320004,Burgerenk,Buurt 'Burgerenk' (BU02320004) is een buurt in wijk 'Wijk 00 Epe' in de gemeente 'Epe'.
5466,BU02320005,Enkweg,Buurt 'Enkweg' (BU02320005) is een buurt in wijk 'Wijk 00 Epe' in de gemeente 'Epe'.
5467,BU02320006,Gildehoek,Buurt 'Gildehoek' (BU02320006) is een buurt in wijk 'Wijk 00 Epe' in de gemeente 'Epe'.
5468,BU02320007,Kweekweg,Buurt 'Kweekweg' (BU02320007) is een buurt in wijk 'Wijk 00 Epe' in de gemeente 'Epe'.
5469,BU02320008,Vegtelarij,Buurt 'Vegtelarij' (BU02320008) is een buurt in wijk 'Wijk 00 Epe' in de gemeente 'Epe'.
5470,BU02320009,Klaarbeek,Buurt 'Klaarbeek' (BU02320009) is een buurt in wijk 'Wijk 00 Epe' in de gemeente 'Epe'.
5471,BU02320010,Buitengebied Epe Noord,Buurt 'Buitengebied Epe Noord' (BU02320010) is een buurt in wijk 'Wijk 00 Epe' in de gemeente 'Epe'.
5472,BU02320011,Buitengebied Epe West,Buurt 'Buitengebied Epe West' (BU02320011) is een buurt in wijk 'Wijk 00 Epe' in de gemeente 'Epe'.
5473,BU02320012,Buitengebied Epe Oost,Buurt 'Buitengebied Epe Oost' (BU02320012) is een buurt in wijk 'Wijk 00 Epe' in de gemeente 'Epe'.
5474,WK023201  ,Wijk 01 Emst,Wijk 'Wijk 01 Emst' (WK023201) is een wijk in de gemeente 'Epe'.
5475,BU02320100,Kern Emst,Buurt 'Kern Emst' (BU02320100) is een buurt in wijk 'Wijk 01 Emst' in de gemeente 'Epe'.
5476,BU02320101,Buitengebied Emst,Buurt 'Buitengebied Emst' (BU02320101) is een buurt in wijk 'Wijk 01 Emst' in de gemeente 'Epe'.
5477,WK023202  ,Wijk 02 Vaassen,Wijk 'Wijk 02 Vaassen' (WK023202) is een wijk in de gemeente 'Epe'.
5478,BU02320200,Vaassen Centrum,Buurt 'Vaassen Centrum' (BU02320200) is een buurt in wijk 'Wijk 02 Vaassen' in de gemeente 'Epe'.
5479,BU02320201,Heggerenk,Buurt 'Heggerenk' (BU02320201) is een buurt in wijk 'Wijk 02 Vaassen' in de gemeente 'Epe'.
5480,BU02320202,Krugerstraat Noord,Buurt 'Krugerstraat Noord' (BU02320202) is een buurt in wijk 'Wijk 02 Vaassen' in de gemeente 'Epe'.
5481,BU02320203,Krugerstraat Zuid,Buurt 'Krugerstraat Zuid' (BU02320203) is een buurt in wijk 'Wijk 02 Vaassen' in de gemeente 'Epe'.
5482,BU02320204,Oosterhof,Buurt 'Oosterhof' (BU02320204) is een buurt in wijk 'Wijk 02 Vaassen' in de gemeente 'Epe'.
5483,BU02320205,Berkenoord 1,Buurt 'Berkenoord 1' (BU02320205) is een buurt in wijk 'Wijk 02 Vaassen' in de gemeente 'Epe'.
5484,BU02320206,Berkenoord 2,Buurt 'Berkenoord 2' (BU02320206) is een buurt in wijk 'Wijk 02 Vaassen' in de gemeente 'Epe'.
5485,BU02320207,Woestijnweg,Buurt 'Woestijnweg' (BU02320207) is een buurt in wijk 'Wijk 02 Vaassen' in de gemeente 'Epe'.
5486,BU02320208,Vogelbuurt,Buurt 'Vogelbuurt' (BU02320208) is een buurt in wijk 'Wijk 02 Vaassen' in de gemeente 'Epe'.
5487,BU02320209,Vulcanus - de Pirk,Buurt 'Vulcanus - de Pirk' (BU02320209) is een buurt in wijk 'Wijk 02 Vaassen' in de gemeente 'Epe'.
5488,BU02320210,Eekterveld,Buurt 'Eekterveld' (BU02320210) is een buurt in wijk 'Wijk 02 Vaassen' in de gemeente 'Epe'.
5489,BU02320211,Buitengebied Vaassen,Buurt 'Buitengebied Vaassen' (BU02320211) is een buurt in wijk 'Wijk 02 Vaassen' in de gemeente 'Epe'.
5490,WK023203  ,Wijk 03 Oene,Wijk 'Wijk 03 Oene' (WK023203) is een wijk in de gemeente 'Epe'.
